Data;FT120 Portata offgas in ingresso alla torre distillazione;TT121 Temperatura offgas preraffreddato dal reboiler;TT122 Temperatura offgas ingresso condensatore;FT201 Portata CO2 liquefatta dopo condensatore;TT201 Temperatura CO2 liquefatta dopo condensatore;LT202 Misura livello reboiler;PT202 Pressione reboiler;TT202 Temperatura reboiler;TTHW203 Temperatura scaldiglia reboiler;PT204 Pressione CO2 liquefatta uscita pompa criognrica;TT204 Temperatura CO2 liquefatta uscita colonna distillazione;FT205 Portata CO2 liquefatta;TT205 Temperatura CO2 liquefatta;TT302 Temperatura gas incondensabili dopo laminazione;PT300 Pressione gas incondensabili in uscita condensatore;TT300 Temperatura gas incondensabili in uscita condensatore;TT301 Temperatura gas incondensabili post scambiatore;PT120 Pressione offgas in ingresso alla torre distillazione;TT120 Temperatura offgas in ingresso alla torre distillazione;FT123 Portata offgas evaporato da colonna;PT123 Pressione offgas evaporato da colonna;TT123 Temperatura offgas evaporato da colonna;LT200 Livello CO2 liquefatta nel condensatore;PT201 Pressione CO2 liquefatta post condensatore;PT304 Pressione gas incondensabile verso upgrading;TT304 Temperatura gas incondensabile verso upgrading;Valore di recupero percentuale di CO2 dell'impianto;Portata incondensabili
14/05/2024 04:48:30;0,086805552244186;13,306325276693;16,476847839355;;-1,4486923217773;196,39395141602;16,529948806763;-23,828707885742;;16,526693725586;12,214984893799;;6,8373794555664;16,235527038574;16,523872375488;15,481769561768;16,48292350769;0,026584202423692;16,995364379883;0,23148147761822;16,498481750488;5,3935139973958;1,7144097328186;16,515625762939;0,072482642531395;16,300634384155;;0,27488425374031
14/05/2024 04:49:00;0,077160492539406;13,309024047852;16,469903945923;;-1,4453182220459;196,42433776855;16,515409088135;-23,82957649231;;16,509766769409;12,201965332031;;6,8614934285482;16,236974716187;16,506294250488;15,482251485189;16,48147837321;0,026765047262112;16,997680664063;0,241126537323;16,481771850586;5,4065341949463;1,6818576455116;16,499132919312;0,07161458581686;16,30439453125;;0,28211805224419
14/05/2024 04:49:30;0,079571757465601;13,302947998047;16,462671279907;;-1,4322929382324;196,31800333659;16,520399856567;-23,820606994629;;16,519640445709;12,203413009644;;6,8663177490234;16,226847330729;16,513672510783;15,484663009644;16,475691223145;0,026403357585271;16,99073600769;0,25077159702778;16,492405319214;5,4108772277832;1,736111164093;16,505263328552;0,072157124057412;16,297739028931;;0,28935185074806
14/05/2024 04:50:00;0,081983022391796;13,300924682617;16,451097488403;;-1,4178256988525;196,32306213379;16,539931488037;-23,826393127441;;16,529948806763;12,199070739746;;6,8778915405273;16,225400924683;16,525608539581;15,475692749023;16,472797393799;0,026765047262112;16,989290237427;0,26041665673256;16,502550601959;5,408945719401;1,6999421715736;16,513672828674;0,072048616409302;16,286165237427;;0,27006172637145
14/05/2024 04:50:30;0,077160492539406;13,298608398437;16,454470316569;;-1,4236106872559;196,28635025024;16,523655319214;-23,833915710449;;16,508030319214;12,188653564453;;6,8923594156901;16,228004455566;16,504992008209;15,471641540527;16,469904581706;0,026584202423692;16,973376464844;0,25880914678176;16,480469894409;5,4263076782227;1,6637731790543;16,491537094116;0,074327260255814;16,283561706543;;0,28211805224419
14/05/2024 04:51:00;0,086805552244186;13,305841445923;16,443862915039;;-1,4023946126302;196,17621765137;16,533203760783;-23,823789596558;;16,522353172302;12,180551147461;;6,9020029703776;16,215273539225;16,51909828186;15,481769561768;16,465562820435;0,02604166790843;16,971445719401;0,25720163683097;16,495009613037;5,4296836853027;1,6999421715736;16,505643463135;0,072048614919186;16,281826019287;;0,28935185074806
14/05/2024 04:51:30;0,072337962687016;13,300537109375;16,438076019287;;-1,3903369903564;196,20659790039;16,535157012939;-23,831022644043;;16,525391769409;12,178815841675;;6,9097175598145;16,20832824707;16,524523258209;15,476850891113;16,466046651204;0,026584202423692;16,968745422363;0,25559412688017;16,497179412842;5,4243774414063;1,736111164093;16,511502742767;0,072157122194767;16,283563232422;;0,27488425374031
14/05/2024 04:52:00;0,086805552244186;13,294269561768;16,435182571411;;-1,3859977722168;196,21039581299;16,516927719116;-23,829574584961;;16,509061336517;12,164347839355;;6,9270807902018;16,218166351318;16,503907394409;15,480321248372;16,455436706543;0,027126736938953;16,963249206543;0,25398661692937;16,482422637939;5,4432815551758;1,7119985024134;16,491971206665;0,072157122194767;16,27430267334;;0,28935185074806
14/05/2024 04:52:30;0,072337962687016;13,291376113892;16,433736801147;;-1,3715305328369;196,17241668701;16,536893081665;-23,832468032837;;16,523655319214;12,177368164063;;6,9367243448893;16,203699111938;16,517470359802;15,472219848633;16,462188720703;0,027669271454215;16,958908081055;0,25237910697858;16,494955062866;5,4417394002279;1,6878858407338;16,508247375488;0,072157122194767;16,293399810791;;0,27488425374031
14/05/2024 04:53:00;0,086805552244186;13,282693862915;16,435183207194;;-1,362850189209;196,14583435059;16,546767711639;-23,825235366821;;16,530220031738;12,181711196899;;6,9502283732096;16,205146789551;16,52105140686;15,474534606934;16,448202133179;0,028211805969477;16,961801528931;0,25077159702778;16,501737117767;5,4340229034424;1,6637731790543;16,513401508331;0,074869794771075;16,291662597656;;0,28935185074806
14/05/2024 04:53:30;0,079571757465601;13,27082824707;16,433252970378;;-1,3599548339844;196,1407699585;16,523655319214;-23,835652160645;;16,50737953186;12,162417093913;;6,9661407470703;16,201385498047;16,503472900391;15,471061706543;16,449070739746;0,027850116292636;16,954566955566;0,24916408707698;16,478733444214;5,4557266235352;1,6728154122829;16,494141387939;0,072157122194767;16,280380249023;;0,28211805224419
14/05/2024 04:54:00;0,072337962687016;13,271601359049;16,438655090332;;-1,3397026062012;196,00785064697;16,539497375488;-23,829574584961;;16,523438262939;12,152774810791;;6,9762687683105;16,19935798645;16,517470359802;15,473087310791;16,440969467163;0,027488426615794;16,944440841675;0,24755657712619;16,493056297302;5,4484901428223;1,6818576455116;16,509061336517;0,071180561184883;16,277486801147;;0,27488425374031
14/05/2024 04:54:30;0,079571757465601;13,268224716187;16,429395039876;;-1,3339157104492;196,06481933594;16,545682430267;-23,833915710449;;16,529677391052;12,155666351318;;6,9820556640625;16,197912597656;16,520997047424;15,467300415039;16,437496948242;0,027126736938953;16,934314727783;0,24594906717539;16,496745681763;5,441255569458;1,6908998787403;16,506348609924;0,07335069924593;16,252891540527;;0,28211805224419
14/05/2024 04:55:00;0,086805552244186;13,278354644775;16,423608779907;;-1,3339157104492;196,06481933594;16,525608539581;-23,831022262573;;16,510417556763;12,149879455566;;7,000862121582;16,192125320435;16,50444984436;15,474534988403;16,436340332031;0,027669271454215;16,936726888021;0,24434155722459;16,480252456665;5,4706776936849;1,699942111969;16,494955539703;0,072970923036337;16,263019561768;;0,28935185074806
14/05/2024 04:55:30;0,072337962687016;13,272565841675;16,423608779907;;-1,3155899047852;196,00405273437;16,540582275391;-23,816555023193;;16,523709774017;12,138883972168;;7,0080966949463;16,192125956217;16,515571594238;15,472219848633;16,426502227783;0,028211805969477;16,921293640137;0,24273404727379;16,494955062866;5,4600677490234;1,6818576157093;16,509603500366;0,072970923036337;16,258676528931;;0,28452931841214
14/05/2024 04:56:00;0,079571757465601;13,275459289551;16,42360941569;;-1,3078740437826;195,87071228027;16,52886390686;-23,817134094238;;16,520996570587;12,126731872559;;7,0235315958659;16,192123413086;16,521051025391;15,467300415039;16,427947998047;0,027126736938953;16,912612915039;0,241126537323;16,494792556763;5,4542808532715;1,6637731194496;16,51519203186;0,072699656710029;16,249996185303;;0,27970678607623
14/05/2024 04:56:30;0,086805552244186;13,266777038574;16,419269561768;;-1,3059463500977;195,85214538574;16,513672828674;-23,825235366821;;16,509332180023;12,133964538574;;7,0341415405273;16,188268025716;16,502822113037;15,467300415039;16,424766540527;0,028211805969477;16,907788594564;0,2395190273722;16,481662750244;5,4774284362793;1,6698012948036;16,49197101593;0,072699658572674;16,248550415039;;0,27488425374031
14/05/2024 04:57:00;0,072337962687016;13,270829772949;16,41010538737;;-1,284725189209;195,89772033691;16,526693820953;-23,827163696289;;16,523221206665;12,129623413086;;7,0486068725586;16,17476348877;16,517796325684;15,467300415039;16,421679178874;0,027488426615794;16,895252227783;0,2379115174214;16,495226669312;5,4716415405273;1,6758294701576;16,506728363037;0,073350697755814;16,255784988403;;0,28935185074806
14/05/2024 04:57:30;0,081983022391796;13,266198730469;16,407403564453;;-1,2827987670898;195,86227416992;16,525174331665;-23,828128814697;;16,52126789093;12,127695719401;;7,0601825714111;16,17939453125;16,515571594238;15,468748474121;16,419267654419;0,027669271454215;16,892358398438;0,23630400747061;16,492513656616;5,4759826660156;1,6818576455116;16,504992008209;0,072157120332122;16,257232666016;;0,28211805224419
14/05/2024 04:58:00;0,077160492539406;13,26388168335;16,406246185303;;-1,2847270965576;195,76099777222;16,516493988037;-23,82957649231;;16,511936569214;12,122680664063;;7,0717569986979;16,186340332031;16,505534648895;15,462959289551;16,414349365234;0,027850116292636;16,890911102295;0,23469649751981;16,482856369019;5,4962368011475;1,6758294900258;16,498698806763;0,072970923036337;16,249995422363;;0,27488425374031
14/05/2024 04:58:30;0,081983022391796;13,258096694946;16,403350830078;;-1,2615763346354;195,74074707031;16,529948711395;-23,827163696289;;16,526476669312;12,114579772949;;7,080436706543;16,175923156738;16,51882648468;15,457171630859;16,412033081055;0,027126736938953;16,886570739746;0,23308898756901;16,495497703552;5,4918950398763;1,66980133454;16,51323890686;0,072337967654069;16,244209289551;;0,28211805224419
14/05/2024 04:59:00;0,072337962687016;13,26851348877;16,391777038574;;-1,2635040283203;195,93822860718;16,523438262939;-23,828707885742;;16,518230056763;12,109371185303;;7,0929743448893;16,176694234212;16,509874820709;15,452540588379;16,412033081055;0,028211805969477;16,878852844238;0,23148147761822;16,490235137939;5,4938252766927;1,6637731790543;16,503093242645;0,072157122194767;16,234079360962;;0,28935185074806
14/05/2024 04:59:30;0,079571757465601;13,263883590698;16,386569213867;;-1,2543430328369;195,86733398437;16,514757919312;-23,828707885742;;16,514106750488;12,103584289551;;7,1108169555664;16,176210403442;16,50689125061;15,448490142822;16,406246185303;0,027669271454215;16,864868164063;0,24594906717539;16,486763000488;5,509256362915;1,66980133454;16,500380516052;0,071614587679505;16,229740142822;;0,28211805224419
14/05/2024 05:00:00;0,086805552244186;13,259544372559;16,379623413086;;-1,2413215637207;195,74833679199;16,530165863037;-23,826683044434;;16,525608539581;12,090564727783;;7,1180521647135;16,17476348877;16,518826961517;15,444150924683;16,39582824707;0,027669271454215;16,866313934326;0,26041665673256;16,498753070831;5,5034694671631;1,6758294900258;16,511502456665;0,072699656710029;16,221059163411;;0,27488425374031
14/05/2024 05:00:30;0,079571757465601;13,265329360962;16,381649017334;;-1,2283000946045;195,66816202799;16,524089813232;-23,826393127441;;16,518880844116;12,073204040527;;7,1368598937988;16,171293640137;16,513455581665;15,436916351318;16,399011611938;0,027669271454215;16,854161071777;0,25778618590398;16,494358062744;5,5034688313802;1,6818576455116;16,505208969116;0,073513457551599;16,221059163411;;0,28935185074806
14/05/2024 05:01:00;0,079571757465601;13,26195526123;16,379624938965;;-1,221066792806;195,59642791748;16,520400238037;-23,839702606201;;16,514974975586;12,071755981445;;7,1469853719076;16,158561706543;16,507162570953;15,445596694946;16,40479850769;0,027126736938953;16,83448600769;0,25515571507541;16,486980056763;5,526616414388;1,6878858009974;16,501302719116;0,072699656089147;16,234079360962;;0,28211805224419
14/05/2024 05:01:30;0,077160492539406;13,258096694946;16,378757476807;;-1,2075653076172;195,49937947591;16,52886390686;-23,828128814697;;16,527507305145;12,077543640137;;7,1556663513184;16,155958175659;16,520454406738;15,429681777954;16,399011611938;0,027669271454215;16,840272521973;0,25252524424683;16,499566650391;5,5208307902018;1,6939139564832;16,513672637939;0,072337967654069;16,216718673706;;0,28211805224419
14/05/2024 05:02:00;0,086805552244186;13,255781555176;16,374993896484;;-1,2056350708008;195,45717875163;16,518447113037;-23,832468032837;;16,514757919312;12,078990936279;;7,1730308532715;16,16029548645;16,510634231567;15,434022521973;16,393224716187;0,027850116292636;16,83101348877;0,24989477341825;16,48784828186;5,5243011474609;1,699942111969;16,500434494019;0,072699656710029;16,218166351318;;0,28211805224419
14/05/2024 05:02:30;0,079571757465601;13,254239400228;16,374416351318;;-1,1998494466146;195,59895935059;16,518664169312;-23,833338928223;;16,516385555267;12,071756362915;;7,1817092895508;16,160297393799;16,50976600647;15,424377441406;16,385990142822;0,027126736938953;16,828699111938;0,24726430258968;16,490886211395;5,5295104980469;1,6939139564832;16,503255844116;0,073784725740552;16,216430664063;;0,28211805224419
14/05/2024 05:03:00;0,079571757465601;13,251152038574;16,363807678223;;-1,1844177246094;195,34746805827;16,531576156616;-23,825235366821;;16,528646469116;12,060182189941;;7,1903915405273;16,160876464844;16,520997047424;15,426788330078;16,375381469727;0,028211805969477;16,815677642822;0,2446338317611;16,501737117767;5,5304743448893;1,6878858009974;16,515028953552;0,071831601858139;16,219612121582;;0,28211805224419
14/05/2024 05:03:30;0,075954860076308;13,249416351318;16,361394882202;;-1,1776657104492;195,54578781128;16,517795944214;-23,82957649231;;16,509603977203;12,057867431641;;7,2019653320313;16,157404581706;16,508030319214;15,423894882202;16,377309799194;0,027488426615794;16,812784194946;0,24200336093252;16,487197113037;5,5420481363932;1,6818576455116;16,49956703186;0,072428388521075;16,212957763672;;0,27850115299225
14/05/2024 05:04:00;0,072337962687016;13,238807678223;16,35609181722;;-1,1660919189453;195,57532755534;16,52398109436;-23,818000793457;;16,519640445709;12,060182571411;;7,2135391235352;16,153932189941;16,513238525391;15,420133972168;16,372970581055;0,027669271454215;16,805551528931;0,23937289010395;16,491537094116;5,5555515289307;1,6728154122829;16,506348609924;0,071343319490552;16,200225830078;;0,27488425374031
14/05/2024 05:04:30;0,081983022391796;13,240734100342;16,358501434326;;-1,1593399047852;195,53946304321;16,530382537842;-23,828128814697;;16,523872756958;12,057289123535;;7,2251129150391;16,149688720703;16,52153968811;15,418109893799;16,36457824707;0,027669271454215;16,79397837321;0,23674241927537;16,496094894409;5,5468711853027;1,6637731790543;16,513401508331;0,072337967654069;16,200805664063;;0,28211805224419
14/05/2024 05:05:00;0,072337962687016;13,243049621582;16,346927642822;;-1,153554280599;195,53313191732;16,514974975586;-23,817132568359;;16,511502838135;12,052949905396;;7,236686706543;16,148723602295;16,502388381958;15,422448730469;16,357055664063;0,027850116292636;16,788191223145;0,23411194844679;16,483019351959;5,5685729980469;1,6818576455116;16,496311569214;0,072699656089147;16,196464538574;;0,28935185074806
14/05/2024 05:05:30;0,086805552244186;13,240735371908;16,347218322754;;-1,1400502522786;195,52047348022;16,533420944214;-23,822341918945;;16,525608539581;12,058255513509;;7,2511545817057;16,141489028931;16,517741680145;15,416661580404;16,352714538574;0,027488426615794;16,786743164063;0,23148147761822;16,496528625488;5,5642318725586;1,6818576455116;16,509875297546;0,072970924898982;16,19935798645;;0,24594907462597
14/05/2024 05:06:00;0,072337962687016;13,243629455566;16,345481872559;;-1,1342646280924;195,51794128418;16,535374069214;-23,822343826294;;16,523655319214;12,050923156738;;7,2656211853027;16,14814453125;16,518555164337;15,428235371908;16,347218322754;0,027669271454215;16,776616414388;0,24594906717539;16,495009613037;5,5598907470703;1,6818576455116;16,505643081665;0,072157122194767;16,186338424683;;0,28211805224419
14/05/2024 05:06:30;0,086805552244186;13,23957824707;16,339115905762;;-1,1313705444336;195,59009933472;16,525174713135;-23,814817810059;;16,511719512939;12,034139633179;;7,2771949768066;16,145830790202;16,505860519409;15,428234100342;16,351847839355;0,027669271454215;16,776616414388;0,25318286195397;16,484809875488;5,5873794555664;1,6818576455116;16,496582984924;0,073133683204651;16,17939453125;;0,28935185074806
14/05/2024 05:07:00;0,077160492539406;13,236394882202;16,338247299194;;-1,1125583648682;195,46730651855;16,538086414337;-23,819448471069;;16,523709774017;12,02979850769;;7,2887687683105;16,144673156738;16,519749069214;15,425921630859;16,348375320435;0,027850116292636;16,775169372559;0,26041665673256;16,498481750488;5,5815925598145;1,699942111969;16,511285400391;0,071614587679505;16,174764633179;;0,27970678607623
14/05/2024 05:07:30;0,079571757465601;13,239288330078;16,331014633179;;-1,1072565714518;195,40653991699;16,532932281494;-23,816553115845;;16,519314956665;12,022565841675;;7,2916603088379;16,142936706543;16,515571594238;15,429683685303;16,34114074707;0,027669271454215;16,765043258667;0,23148147761822;16,491320037842;5,5806274414063;1,6637731393178;16,507433891296;0,071072051301599;16,158851623535;;0,28211805224419
14/05/2024 05:08:00;0,086805552244186;13,233792114258;16,335353851318;;-1,1009845733643;195,41287231445;16,526693344116;-23,815107345581;;16,517578887939;12,032405090332;;7,305165608724;16,138885498047;16,509694099426;15,436916351318;16,333329772949;0,027669271454215;16,766200256348;0,26041665673256;16,487902641296;5,5989532470703;1,6637731459406;16,502170944214;0,071343321353197;16,17823638916;;0,26765046268702
14/05/2024 05:08:30;0,072337962687016;13,242181777954;16,323781967163;;-1,0850715637207;195,25462849935;16,540256977081;-23,810768127441;;16,529948711395;12,045137023926;;7,3205973307292;16,124996948242;16,522353172302;15,436916351318;16,332941691081;0,027669271454215;16,765041351318;0,23148147761822;16,500651931763;5,6018447875977;1,6637731525633;16,514757633209;0,072428388521075;16,177658081055;;0,27488425374031
14/05/2024 05:09:00;0,086805552244186;13,230319213867;16,322912597656;;-1,0821787516276;195,22931671143;16,529297637939;-23,823787689209;;16,515625762939;12,029317220052;;7,3292789459229;16,128469467163;16,512370681763;15,435470581055;16,328121185303;0,027488426615794;16,752023696899;0,24594906717539;16,486980056763;5,6018498738607;1,663773159186;16,497668266296;0,072157122194767;16,163190841675;;0,26765046268702
14/05/2024 05:09:30;0,079571757465601;13,227233886719;16,317995071411;;-1,0763912200928;195,08247070313;16,529731750488;-23,819448852539;;16,518555164337;12,031246185303;;7,3408546447754;16,133099365234;16,511773586273;15,447044372559;16,329566955566;0,027850116292636;16,753469467163;0,24594906717539;16,490343570709;5,6134236653646;1,6637731658088;16,499132919312;0,071831601858139;16,161745071411;;0,27488425374031
14/05/2024 05:10:00;0,072337962687016;13,220481872559;16,320888519287;;-1,0590311686198;195,09766235352;16,542698383331;-23,825234985352;;16,529677391052;12,022565841675;;7,3495356241862;16,108215332031;16,522787475586;15,438652038574;16,315099716187;0,027669271454215;16,754917144775;0,26041665673256;16,500217819214;5,6076354980469;1,6637731724315;16,513944149017;0,072428388521075;16,158849716187;;0,24594907462597
14/05/2024 05:10:30;0,086805552244186;13,225303649902;16,303525924683;;-1,0561370849609;195,12804031372;16,527507305145;-23,828128814697;;16,517361831665;12,032693862915;;7,3680526733398;16,127311706543;16,508247756958;15,445597330729;16,319440205892;0,027669271454215;16,749128341675;0,25559412688017;16,487196731567;5,6148700714111;1,6637731790543;16,504341125488;0,072265629470348;16,153546651204;;0,28935185074806
14/05/2024 05:11:00;0,079571757465601;13,215274047852;16,309314727783;;-1,044563293457;195,07740275065;16,533420944214;-23,832468032837;;16,520616912842;12,024011611938;;7,3813629150391;16,124128341675;16,512225468953;15,434022903442;16,309312820435;0,027669271454215;16,753469467163;0,25077159702778;16,488445281982;5,6288553873698;1,6557356119156;16,506511306763;0,072428388521075;16,151617050171;;0,28211805224419
